utr,amount_gross,commission,gst,settled_amount,settled_dt,txn_dt,payment_mode,issuing_bank,unit,raw_path,utr_txn_count,confidence
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - DECEMBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - DECEMBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - DECEMBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - DECEMBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - DECEMBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - FEBRUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - JANUARY 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP - MARCH 2026.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,rooftop,meet-recording/data_sheets_historical/mangal all data sheet/PTM ROOFTOP/TMV ROOFTOP- PTM - OCTOBER 2025.xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - JULY 2025 (1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - MARCH 2026 (FRONT OFFICE1).xlsx,1,low
,,,,,,,,,front_office,meet-recording/data_sheets_historical/mangal all data sheet/UPI STATMENT/PTM - SEPTEMBER 2025 (FRONT OFFICE).xlsx,1,low
